PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,PassengerId_1,PassengerId_2,IsAlone,Deck,Cabin_num,Side
0269_01,Earth,0,55 Cancri e,47.0,0,0.0,231.0,592.0,0.0,0.0,Lerome Polliamposs,1,0269,01,1,F,52,S
0270_01,Earth,0,TRAPPIST-1e,63.0,0,0.0,25.0,128.0,0.0,1240.0,Cathya Fryersonis,0,0270,01,1,F,59,P
0275_01,Europa,1,55 Cancri e,,0,0.0,0.0,0.0,0.0,0.0,Terf Obnoble,1,0275,01,1,D,9,S
0277_01,Earth,0,55 Cancri e,50.0,0,44.0,2390.0,0.0,53.0,0.0,Byront Mcdanield,1,0277,01,1,F,61,P
0278_01,Earth,0,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,888.0,0.0,Judya Beachez,0,0278,01,0,,,
0278_02,Earth,0,TRAPPIST-1e,45.0,0,0.0,97.0,0.0,14.0,333.0,Marice Beachez,0,0278,02,0,G,45,P
0282_01,Earth,0,TRAPPIST-1e,21.0,0,0.0,918.0,0.0,0.0,0.0,Valex Baketton,1,0282,01,1,F,54,S
0283_01,Earth,1,PSO J318.5-22,29.0,0,0.0,0.0,0.0,0.0,0.0,Jacky Santin,1,0283,01,0,G,46,P
0285_01,Europa,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,Krabik Invebodene,1,0285,01,0,E,16,P
0285_02,Europa,1,55 Cancri e,42.0,0,0.0,0.0,0.0,0.0,0.0,Grasath Invebodene,1,0285,02,0,E,16,P
0286_01,Earth,0,55 Cancri e,57.0,0,3.0,1281.0,29.0,162.0,13.0,Carita Jimes,0,0286,01,1,F,65,P
0287_01,Europa,1,55 Cancri e,39.0,0,0.0,0.0,0.0,0.0,0.0,Tetra Bootty,1,0287,01,0,,,
0287_02,Europa,0,TRAPPIST-1e,28.0,0,0.0,587.0,32.0,6.0,1460.0,Alasym Bootty,0,0287,02,0,B,12,P
0288_01,Earth,0,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,828.0,Gory Delez,0,0288,01,1,F,55,S
0289_01,Europa,1,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0,Furuson Objeciane,1,0289,01,1,C,12,S
0290_01,Europa,0,55 Cancri e,26.0,0,0.0,4458.0,0.0,1157.0,262.0,Skaton Excialing,1,0290,01,0,B,7,S
0290_02,Europa,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,Algor Excialing,1,0290,02,0,B,7,S
0291_01,Europa,0,TRAPPIST-1e,40.0,0,0.0,6500.0,88.0,1090.0,0.0,Castab Brakeril,1,0291,01,1,D,10,S
0294_01,Europa,1,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,Phonons Roforhauge,1,0294,01,1,B,8,S
0297_01,Earth,0,TRAPPIST-1e,24.0,0,90.0,2.0,1324.0,17.0,0.0,Ernice Gardonadox,1,0297,01,1,G,47,P
0298_01,Europa,1,55 Cancri e,57.0,0,0.0,0.0,0.0,0.0,0.0,Ashird Sorbitter,1,0298,01,1,A,3,P
0301_01,Earth,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,Margia Wriggins,0,0301,01,1,,,
0302_01,Earth,0,TRAPPIST-1e,23.0,0,0.0,0.0,15.0,0.0,1370.0,Lesley Shephendry,0,0302,01,1,F,67,P
0303_01,,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,Oraryn Kirklander,1,0303,01,1,G,41,S
0304_01,Europa,0,TRAPPIST-1e,28.0,0,0.0,422.0,0.0,1851.0,5166.0,Betena Ausivetpul,0,0304,01,1,E,18,S
0305_01,Europa,0,55 Cancri e,23.0,0,0.0,584.0,0.0,20.0,2469.0,Suhelik Geousker,0,0305,01,1,C,7,P
0306_01,Earth,0,TRAPPIST-1e,23.0,0,368.0,175.0,259.0,1.0,101.0,Dony Estevesters,0,0306,01,1,E,19,S
0307_01,Earth,0,TRAPPIST-1e,18.0,0,0.0,0.0,1359.0,0.0,0.0,Natald Hickett,1,0307,01,1,F,59,S
0310_01,Europa,0,TRAPPIST-1e,67.0,0,,230.0,0.0,4476.0,241.0,Naviton Coudered,0,0310,01,1,,,
0313_01,Earth,0,PSO J318.5-22,60.0,0,7.0,540.0,1.0,0.0,4.0,Briney Mckinsond,1,0313,01,0,F,68,P
0313_02,Earth,1,55 Cancri e,,0,0.0,0.0,0.0,0.0,0.0,Jona Mckinsond,1,0313,02,0,G,50,P
0313_03,Earth,0,55 Cancri e,49.0,0,331.0,0.0,0.0,318.0,0.0,Jaimer Mckinsond,1,0313,03,0,F,68,P
0315_01,,1,PSO J318.5-22,35.0,0,0.0,0.0,0.0,0.0,0.0,Adriet Valezaley,1,0315,01,1,G,42,S
0316_01,Europa,0,TRAPPIST-1e,24.0,0,0.0,2628.0,0.0,170.0,0.0,Hallah Sorbitter,1,0316,01,0,B,9,S
0316_02,Europa,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,Beneba Sorbitter,1,0316,02,0,B,9,S
0320_01,Earth,0,TRAPPIST-1e,18.0,0,0.0,2.0,0.0,0.0,0.0,Breney Bellarkerd,0,0320,01,0,G,44,S
0320_02,Earth,0,TRAPPIST-1e,21.0,0,0.0,5.0,3.0,0.0,0.0,Garley Bellarkerd,0,0320,02,0,G,44,S
0321_01,,0,TRAPPIST-1e,59.0,1,1018.0,0.0,209.0,0.0,0.0,Quites Bache,0,0321,01,1,F,61,S
0322_01,Earth,1,PSO J318.5-22,13.0,0,0.0,0.0,0.0,0.0,0.0,Annya Blange,0,0322,01,1,G,45,S
0324_01,Earth,1,55 Cancri e,43.0,0,0.0,0.0,0.0,0.0,0.0,Carma Hooperez,0,0324,01,1,G,53,P
0326_01,Earth,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Charly Edwartizman,0,0326,01,1,G,47,S
0327_01,Earth,0,TRAPPIST-1e,19.0,0,17.0,0.0,784.0,0.0,2.0,Jasony Ocherman,1,0327,01,1,,,
0330_01,Europa,0,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,Bellah Siveduced,1,0330,01,0,C,14,S
0333_01,Mars,1,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,Phios Melie,1,0333,01,1,F,73,P
0334_01,Mars,0,TRAPPIST-1e,29.0,0,5715.0,2.0,211.0,1476.0,0.0,Unfly Mushe,0,0334,01,1,F,62,S
0337_01,Mars,1,55 Cancri e,2.0,0,0.0,0.0,0.0,0.0,0.0,Guanch Perle,1,0337,01,0,F,63,S
0337_02,Mars,0,TRAPPIST-1e,19.0,0,417.0,349.0,634.0,3.0,1057.0,Weros Perle,1,0337,02,0,F,63,S
0337_03,Mars,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,,1,0337,03,0,F,63,S
0338_01,Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Ireen Guerson,1,0338,01,1,G,48,S
0340_01,Europa,1,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,Pentard Poille,1,0340,01,1,B,10,S
0341_01,Earth,1,PSO J318.5-22,5.0,0,0.0,0.0,0.0,0.0,0.0,Lorian Webstephrey,0,0341,01,1,G,57,P
0343_01,Earth,0,PSO J318.5-22,31.0,0,121.0,0.0,0.0,274.0,907.0,Meremy Salez,0,0343,01,1,F,76,P
0346_01,Earth,1,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,Lynney Chanan,1,0346,01,1,G,59,P
0347_01,Mars,0,TRAPPIST-1e,27.0,0,434.0,0.0,1434.0,0.0,0.0,Cousk Kraie,0,0347,01,1,F,64,S
0348_01,Mars,0,TRAPPIST-1e,22.0,0,142.0,2876.0,202.0,3.0,0.0,Stray Mane,1,0348,01,0,D,12,P
0348_02,Mars,0,TRAPPIST-1e,36.0,0,520.0,0.0,1865.0,0.0,0.0,Weet Mane,1,0348,02,0,,,
0350_01,Earth,1,PSO J318.5-22,14.0,0,0.0,0.0,0.0,0.0,0.0,Loresa Burchanez,1,0350,01,1,G,60,P
0352_01,Mars,0,TRAPPIST-1e,23.0,0,2001.0,0.0,2975.0,0.0,0.0,Hits Strad,0,0352,01,1,F,78,P
0355_01,Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Tricky Warrison,1,0355,01,1,,,
0357_01,Earth,0,TRAPPIST-1e,41.0,0,,1198.0,0.0,124.0,572.0,Eduard Mcleaney,0,0357,01,1,F,65,S
0358_01,Earth,1,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,Ronna Connon,1,0358,01,0,G,50,S
0359_01,Earth,0,PSO J318.5-22,26.0,0,148.0,0.0,453.0,0.0,88.0,Celine Popez,0,0359,01,1,F,66,S
0360_01,Earth,0,TRAPPIST-1e,15.0,0,358.0,212.0,33.0,0.0,112.0,Elancy Staffersby,0,0360,01,1,F,67,S
0361_01,Earth,0,55 Cancri e,33.0,0,0.0,36.0,0.0,280.0,417.0,Virgie Headardyer,1,0361,01,1,F,68,S
0365_01,Earth,0,55 Cancri e,,0,0.0,0.0,0.0,685.0,21.0,Dandra Jacostaney,0,0365,01,1,G,51,S
0368_01,Mars,0,TRAPPIST-1e,26.0,0,2832.0,107.0,4447.0,15.0,4.0,Resers Perte,0,0368,01,0,F,82,P
0368_02,Mars,1,TRAPPIST-1e,61.0,0,0.0,0.0,0.0,0.0,0.0,Batech Perte,1,0368,02,0,F,82,P
0369_01,Earth,0,TRAPPIST-1e,24.0,0,0.0,0.0,592.0,177.0,58.0,Veroy Pottonalden,1,0369,01,1,G,53,S
0370_01,Earth,0,TRAPPIST-1e,30.0,0,0.0,95.0,0.0,441.0,1023.0,Tine Coffmaney,0,0370,01,1,F,83,P
0371_01,Mars,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Chrey Dutte,1,0371,01,1,F,84,P
0372_01,Earth,0,TRAPPIST-1e,24.0,0,0.0,5.0,0.0,2766.0,0.0,,0,0372,01,1,F,85,P
0373_01,Earth,1,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,Billex Mcneiderson,0,0373,01,1,G,62,P
0375_01,Earth,0,TRAPPIST-1e,20.0,0,0.0,0.0,558.0,0.0,230.0,Luzel Vincenton,0,0375,01,1,E,22,P
0376_01,Earth,0,TRAPPIST-1e,22.0,0,116.0,0.0,786.0,6.0,0.0,Francy Spentley,1,0376,01,1,G,54,S
0377_01,Europa,0,55 Cancri e,63.0,0,0.0,1068.0,0.0,176.0,8188.0,Wezncha Excialing,0,0377,01,1,C,15,S
0378_01,Europa,0,55 Cancri e,18.0,0,17.0,215.0,4.0,5132.0,697.0,Bram Pirejus,0,0378,01,0,B,11,S
0378_02,Europa,1,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0,Marfak Pirejus,1,0378,02,0,B,11,S
0378_03,Europa,0,TRAPPIST-1e,79.0,0,5649.0,235.0,7.0,2579.0,2175.0,Naslon Pirejus,0,0378,03,0,B,11,S
0378_04,Europa,1,TRAPPIST-1e,56.0,0,0.0,0.0,0.0,0.0,0.0,Muonons Pirejus,1,0378,04,0,B,11,S
0378_06,Europa,0,TRAPPIST-1e,33.0,0,0.0,2491.0,6.0,1173.0,1059.0,Sollum Pirejus,0,0378,06,0,B,11,S
0378_07,Europa,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,Achib Pirejus,1,0378,07,0,B,11,S
0381_01,Europa,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,Mesatan Mosteraked,1,0381,01,0,B,16,P
0381_02,Europa,1,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,Aston Mosteraked,1,0381,02,0,B,16,P
0382_01,,0,,23.0,0,348.0,0.0,0.0,4.0,368.0,Blanie Floydendley,0,0382,01,1,G,64,P
0383_01,Earth,0,TRAPPIST-1e,28.0,0,82.0,773.0,0.0,3693.0,140.0,Phia Wagnerray,0,0383,01,0,G,55,S
0384_01,Earth,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,Cliney Simpsonks,1,0384,01,0,G,56,S
0384_02,Earth,0,TRAPPIST-1e,14.0,0,3.0,0.0,881.0,25.0,0.0,Ellard Simpsonks,1,0384,02,0,G,56,S
0385_01,Earth,0,TRAPPIST-1e,23.0,0,13.0,747.0,0.0,0.0,128.0,Tanley Klinson,0,0385,01,1,G,65,P
0387_01,Earth,1,TRAPPIST-1e,49.0,0,0.0,0.0,0.0,0.0,0.0,Verek Merce,0,0387,01,1,G,66,P
0388_01,Earth,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,Fanna Sullones,0,0388,01,1,G,57,S
0389_01,Earth,0,TRAPPIST-1e,18.0,0,391.0,44.0,356.0,0.0,0.0,Elanda Savaraldez,0,0389,01,1,E,23,P
0391_01,Europa,0,PSO J318.5-22,27.0,1,69.0,5728.0,0.0,0.0,987.0,Dabik Cowsearney,1,0391,01,1,C,9,P
0395_01,Europa,0,55 Cancri e,31.0,1,0.0,11003.0,552.0,8157.0,5688.0,Meropus Hervel,0,0395,01,0,B,17,P
0396_01,Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Brinez Robins,1,0396,01,1,G,59,S
0397_01,Mars,1,TRAPPIST-1e,45.0,0,0.0,0.0,0.0,0.0,0.0,Graw Mepie,1,0397,01,1,F,69,S
0398_01,Mars,0,TRAPPIST-1e,22.0,0,28.0,420.0,36.0,6011.0,3.0,Wales Tité,0,0398,01,1,D,13,S
0401_01,Mars,0,TRAPPIST-1e,30.0,1,1056.0,0.0,0.0,0.0,0.0,Luse Pimne,0,0401,01,0,D,14,S
0401_02,Mars,0,TRAPPIST-1e,30.0,0,1770.0,0.0,0.0,13.0,0.0,Parney Pimne,0,0401,02,0,D,14,S
0402_01,,1,55 Cancri e,32.0,1,0.0,0.0,0.0,0.0,0.0,Teron Sageng,1,0402,01,1,D,15,S
0403_01,Mars,0,TRAPPIST-1e,43.0,1,353.0,896.0,0.0,0.0,2.0,Push Wate,1,0403,01,1,D,13,P
0407_01,Earth,0,TRAPPIST-1e,23.0,0,,21.0,0.0,0.0,1699.0,Dandy Mirez,0,0407,01,0,G,69,P
0407_03,Earth,1,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,Dennya Mirez,0,0407,03,0,G,69,P
0408_01,Mars,0,TRAPPIST-1e,35.0,0,1134.0,113.0,52.0,0.0,0.0,Cus Ble,0,0408,01,1,E,25,P
0409_01,Mars,0,TRAPPIST-1e,31.0,0,0.0,0.0,1116.0,2.0,0.0,Mats Iccle,0,0409,01,1,F,71,S
0410_01,Earth,0,55 Cancri e,21.0,0,0.0,150.0,0.0,567.0,0.0,Tyrona Roachoanand,0,0410,01,1,F,72,S
0411_01,Earth,0,TRAPPIST-1e,16.0,0,691.0,0.0,101.0,140.0,0.0,Benny Rushorney,0,0411,01,1,F,91,P
0412_01,Europa,0,TRAPPIST-1e,60.0,0,0.0,7255.0,5952.0,1537.0,0.0,Baton Quelfly,1,0412,01,1,C,11,P
0413_01,Earth,0,TRAPPIST-1e,18.0,0,0.0,157.0,0.0,352.0,60.0,Elina Steinardson,0,0413,01,1,F,92,P
0415_01,Earth,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Iney Pierry,0,0415,01,1,G,60,S
0417_01,Europa,1,55 Cancri e,68.0,0,0.0,0.0,0.0,0.0,0.0,Lesatik Poicaptic,1,0417,01,0,B,18,P
0417_02,Europa,0,55 Cancri e,22.0,0,0.0,1170.0,0.0,5467.0,1241.0,Mirark Unhearfus,0,0417,02,0,B,18,P
0417_03,Europa,1,TRAPPIST-1e,59.0,0,0.0,0.0,0.0,0.0,0.0,Enifik Unhearfus,1,0417,03,0,B,18,P
0423_01,Europa,0,TRAPPIST-1e,,0,8.0,3584.0,0.0,13.0,57.0,Syrmark Pumbody,1,0423,01,1,B,19,P
0425_03,Mars,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,Ree Fiha,1,0425,03,0,F,96,P
0428_01,Europa,0,TRAPPIST-1e,29.0,0,0.0,4118.0,0.0,715.0,3139.0,Chargin Chocaters,1,0428,01,1,C,16,S
0430_01,Earth,0,TRAPPIST-1e,29.0,0,0.0,1026.0,0.0,16.0,0.0,Eliana Jorden,1,0430,01,1,F,75,S
0431_01,Mars,1,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,Fronch Melto,1,0431,01,1,F,97,P
0432_01,Mars,0,TRAPPIST-1e,17.0,0,1483.0,10.0,0.0,0.0,0.0,Caper Knike,0,0432,01,1,F,76,S
0433_01,Europa,0,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,Hekark Mormonized,1,0433,01,0,B,20,P
0434_01,Mars,1,TRAPPIST-1e,45.0,0,0.0,0.0,0.0,0.0,0.0,Row Pread,1,0434,01,1,F,77,S
0436_01,Earth,0,55 Cancri e,10.0,0,0.0,0.0,0.0,0.0,0.0,Sallyl Hodes,1,0436,01,0,G,63,S
0437_01,Earth,0,TRAPPIST-1e,39.0,0,382.0,0.0,22.0,467.0,0.0,Lynnee Oneiles,0,0437,01,0,F,78,S
0437_02,Earth,0,PSO J318.5-22,40.0,0,7.0,0.0,840.0,26.0,0.0,Debora Oneiles,0,0437,02,0,F,78,S
0438_01,Europa,1,TRAPPIST-1e,40.0,0,,0.0,0.0,0.0,0.0,Dyonon Diateous,1,0438,01,1,B,13,S
0439_01,Europa,0,55 Cancri e,34.0,0,,5637.0,45.0,1936.0,56.0,Izarino Unciate,0,0439,01,1,C,13,P
0441_01,Earth,0,55 Cancri e,32.0,0,0.0,0.0,0.0,722.0,0.0,Loree Hahnstonsen,0,0441,01,1,F,79,S
0442_01,Earth,0,TRAPPIST-1e,35.0,0,7.0,1043.0,0.0,0.0,0.0,Elica Armstromez,0,0442,01,1,F,98,P
0444_01,Mars,0,TRAPPIST-1e,32.0,1,2484.0,429.0,102.0,0.0,0.0,Camonk Curte,0,0444,01,0,D,15,P
0444_02,,0,TRAPPIST-1e,26.0,1,1869.0,0.0,136.0,0.0,0.0,Colal Curte,0,0444,02,0,F,99,P
0445_01,Earth,0,TRAPPIST-1e,25.0,0,1352.0,0.0,0.0,24.0,799.0,Loria Marshopper,0,0445,01,0,F,80,S
0445_02,,0,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,77.0,715.0,Rice Marshopper,0,0445,02,0,E,25,S
0446_01,Europa,1,55 Cancri e,22.0,0,0.0,0.0,0.0,0.0,0.0,Hadira Singmage,1,0446,01,1,B,21,P
0447_01,Earth,0,TRAPPIST-1e,22.0,0,9.0,0.0,795.0,0.0,0.0,Ferry Mcclayton,1,0447,01,1,F,81,S
0448_02,Earth,1,PSO J318.5-22,32.0,0,0.0,0.0,0.0,0.0,0.0,,1,0448,02,0,G,71,P
0449_01,Earth,1,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,Nathy Moongton,1,0449,01,1,G,64,S
0452_01,Mars,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,Swafox Ecart,1,0452,01,1,E,26,S
0453_01,Europa,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,Aldun Taptiritty,1,0453,01,0,B,14,S
0453_02,Europa,1,55 Cancri e,34.0,0,0.0,0.0,0.0,0.0,0.0,Minopus Taptiritty,1,0453,02,0,,,
0454_02,Europa,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Etair Fushausive,1,0454,02,0,B,15,S
0454_03,Europa,1,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,Hallux Geoconne,1,0454,03,0,B,15,S
0457_01,Earth,0,PSO J318.5-22,19.0,0,0.0,0.0,747.0,26.0,0.0,Leonyl Poperez,1,0457,01,0,G,72,P
0457_02,Earth,1,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,Sallyl Poperez,0,0457,02,0,G,72,P
0457_03,Earth,0,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,Joela Poperez,0,0457,03,0,G,72,P
0458_01,Europa,1,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,Zanin Bedectical,1,0458,01,1,D,16,S
0459_01,Earth,0,TRAPPIST-1e,15.0,0,2156.0,0.0,0.0,59.0,2.0,Hardy Nichoan,0,0459,01,1,F,84,S
0460_01,Earth,1,PSO J318.5-22,24.0,0,0.0,0.0,0.0,0.0,0.0,Shawne Jenningley,1,0460,01,1,G,65,S
0461_01,Earth,0,PSO J318.5-22,31.0,0,0.0,869.0,0.0,0.0,0.0,Shany Yorkland,1,0461,01,0,E,27,S
0461_03,Earth,0,55 Cancri e,1.0,0,0.0,0.0,0.0,0.0,0.0,Len Yorkland,1,0461,03,0,G,66,S
0462_01,Earth,1,,50.0,0,0.0,0.0,0.0,0.0,0.0,Ronia Sosanturney,0,0462,01,1,G,67,S
0463_01,Mars,0,TRAPPIST-1e,34.0,0,865.0,0.0,257.0,0.0,35.0,Grats Staf,0,0463,01,0,F,100,P
0463_02,Mars,0,TRAPPIST-1e,14.0,0,928.0,852.0,81.0,0.0,0.0,Flamal Staf,0,0463,02,0,F,100,P
0465_01,Earth,0,TRAPPIST-1e,19.0,0,4.0,10.0,0.0,1178.0,428.0,Deandy Chaellerty,0,0465,01,0,E,28,P
0466_01,Earth,0,TRAPPIST-1e,36.0,0,0.0,0.0,863.0,1.0,1.0,Aude Beachez,0,0466,01,1,F,101,P
0468_01,Earth,1,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,Haryn Wynneyerson,0,0468,01,1,,,
0470_01,Mars,1,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,Aptal Binie,1,0470,01,0,F,86,S
0470_02,,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,Jurs Binie,1,0470,02,0,F,86,S
0471_01,Europa,0,TRAPPIST-1e,16.0,0,0.0,45.0,2.0,5183.0,170.0,Astab Fuelisent,0,0471,01,0,B,22,P
0472_01,Earth,0,PSO J318.5-22,37.0,0,0.0,10.0,544.0,9.0,299.0,Stene Solinez,0,0472,01,1,F,87,S
0475_01,Earth,0,TRAPPIST-1e,36.0,0,0.0,0.0,38.0,9.0,943.0,Danie Gilesonston,0,0475,01,1,E,29,P
0476_01,Mars,0,PSO J318.5-22,27.0,0,,6.0,145.0,144.0,0.0,Coves Chiff,0,0476,01,0,F,103,P
0476_02,Mars,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,Book Chiff,1,0476,02,0,F,103,P
0476_03,Mars,1,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,Beah Chiff,1,0476,03,0,F,103,P
0480_01,Earth,0,TRAPPIST-1e,27.0,0,,34.0,23.0,0.0,275.0,Chrisa Mcdanield,0,0480,01,1,G,74,P
0481_01,Earth,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,Gera Peckerson,1,0481,01,1,G,70,S
0482_01,Earth,0,TRAPPIST-1e,27.0,0,0.0,118.0,0.0,5.0,665.0,Anny Mallerez,0,0482,01,0,E,28,S
0482_02,Earth,0,TRAPPIST-1e,28.0,0,0.0,14.0,0.0,0.0,615.0,Isaacy Mallerez,0,0482,02,0,F,88,S
0485_01,Europa,0,55 Cancri e,21.0,0,0.0,33.0,0.0,3348.0,55.0,Furudah Unloweedic,0,0485,01,1,B,17,S
0487_01,Europa,0,TRAPPIST-1e,39.0,0,172.0,1794.0,12.0,4303.0,246.0,Sadirak Obeaded,0,0487,01,1,C,19,S
0488_01,Earth,1,PSO J318.5-22,28.0,0,0.0,0.0,0.0,0.0,0.0,Chery Vantonson,0,0488,01,1,G,76,P
0498_01,Europa,1,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,Batomam Preent,1,0498,01,0,,,
0498_02,Europa,1,55 Cancri e,46.0,0,0.0,0.0,0.0,0.0,0.0,Kastrak Preent,1,0498,02,0,B,18,S
0499_01,Mars,1,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,Eclass Meake,1,0499,01,0,F,89,S
0499_02,Mars,0,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Yogark Meake,0,0499,02,0,E,29,S
0500_01,Mars,0,55 Cancri e,21.0,0,513.0,0.0,1749.0,82.0,0.0,Ots Cakie,1,0500,01,1,D,19,P
0501_01,Europa,0,TRAPPIST-1e,42.0,0,0.0,929.0,967.0,0.0,481.0,Hadirk Spedlybood,0,0501,01,1,E,32,P
0502_01,Mars,0,TRAPPIST-1e,22.0,0,10.0,0.0,817.0,471.0,0.0,Pigars Swell,0,0502,01,1,,,
0503_01,Mars,0,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0,Gal Fone,1,0503,01,0,F,90,S
0503_02,Mars,0,TRAPPIST-1e,43.0,0,1821.0,0.0,47.0,29.0,0.0,Torms Fone,0,0503,02,0,F,90,S
0503_03,Mars,0,TRAPPIST-1e,42.0,0,1246.0,35.0,16.0,0.0,0.0,Pios Fone,0,0503,03,0,E,31,S
0504_01,Europa,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,Thabius Unpasine,1,0504,01,0,B,19,S
0504_02,Europa,1,55 Cancri e,54.0,0,0.0,0.0,0.0,0.0,0.0,Mirfar Unpasine,1,0504,02,0,B,19,S
0504_04,Europa,0,TRAPPIST-1e,64.0,0,0.0,1737.0,11.0,401.0,752.0,Tauria Unpasine,0,0504,04,0,B,19,S
0504_05,Europa,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,Azharga Unpasine,1,0504,05,0,B,19,S
0504_06,,1,55 Cancri e,53.0,0,0.0,0.0,0.0,0.0,0.0,Alheneb Unpasine,1,0504,06,0,B,19,S
0506_01,Mars,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,Kad Backe,1,0506,01,1,F,91,S
0507_01,Earth,0,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,Kylen Mccarry,1,0507,01,1,G,74,S
0510_01,Europa,0,TRAPPIST-1e,59.0,0,0.0,16521.0,0.0,323.0,0.0,Astrark Sinecthex,1,0510,01,1,C,16,P
0512_01,Europa,0,55 Cancri e,32.0,0,0.0,5755.0,0.0,59.0,122.0,Sadirak Nateansive,1,0512,01,0,D,18,S
0512_02,Europa,1,TRAPPIST-1e,55.0,0,0.0,0.0,0.0,0.0,0.0,Ankalik Nateansive,1,0512,02,0,D,18,S
0513_01,Earth,1,PSO J318.5-22,21.0,0,0.0,0.0,0.0,0.0,0.0,Rayley Blandez,1,0513,01,1,G,78,P
0515_01,Europa,1,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,Alramix Swinvul,1,0515,01,1,B,20,S
0516_01,Europa,0,55 Cancri e,55.0,0,113.0,2492.0,41.0,0.0,2376.0,Vindem Eneurordry,0,0516,01,1,A,6,S
0517_01,Earth,0,TRAPPIST-1e,,0,1445.0,0.0,1.0,2.0,73.0,Jandy Kimons,0,0517,01,1,F,109,P
0519_01,Earth,1,TRAPPIST-1e,,0,0.0,0.0,0.0,0.0,0.0,Ryany Farleyatton,1,0519,01,1,G,77,S
0520_01,Earth,0,TRAPPIST-1e,55.0,0,62.0,0.0,0.0,0.0,0.0,Bel Mcguirez,0,0520,01,1,G,78,S
