PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Deck,Cabin_num,Side
0305_01,Europa,0,55 Cancri e,23.0,0,0.0,584.0,0.0,20.0,2469.0,Suhelik Geousker,0,C,7,P
0306_01,Earth,0,TRAPPIST-1e,23.0,0,368.0,175.0,259.0,1.0,101.0,Dony Estevesters,0,E,19,S
0307_01,Earth,0,TRAPPIST-1e,18.0,0,0.0,0.0,1359.0,0.0,0.0,Natald Hickett,1,F,59,S
0309_01,Earth,0,TRAPPIST-1e,18.0,0,1194.0,0.0,157.0,6.0,0.0,Billya Bowerson,0,F,60,S
0310_01,Europa,0,TRAPPIST-1e,67.0,0,,230.0,0.0,4476.0,241.0,Naviton Coudered,0,,,
0313_01,Earth,0,PSO J318.5-22,60.0,0,7.0,540.0,1.0,0.0,4.0,Briney Mckinsond,1,F,68,P
0313_02,Earth,1,55 Cancri e,,0,0.0,0.0,0.0,0.0,0.0,Jona Mckinsond,1,G,50,P
0313_03,Earth,0,55 Cancri e,49.0,0,331.0,0.0,0.0,318.0,0.0,Jaimer Mckinsond,1,F,68,P
0315_01,,1,PSO J318.5-22,35.0,0,0.0,0.0,0.0,0.0,0.0,Adriet Valezaley,1,G,42,S
0316_01,Europa,0,TRAPPIST-1e,24.0,0,0.0,2628.0,0.0,170.0,0.0,Hallah Sorbitter,1,B,9,S
0320_01,Earth,0,TRAPPIST-1e,18.0,0,0.0,2.0,0.0,0.0,0.0,Breney Bellarkerd,0,G,44,S
0320_02,Earth,0,TRAPPIST-1e,21.0,0,0.0,5.0,3.0,0.0,0.0,Garley Bellarkerd,0,G,44,S
0321_01,,0,TRAPPIST-1e,59.0,1,1018.0,0.0,209.0,0.0,0.0,Quites Bache,0,F,61,S
0322_01,Earth,1,PSO J318.5-22,13.0,0,0.0,0.0,0.0,0.0,0.0,Annya Blange,0,G,45,S
0324_01,Earth,1,55 Cancri e,43.0,0,0.0,0.0,0.0,0.0,0.0,Carma Hooperez,0,G,53,P
0326_01,Earth,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Charly Edwartizman,0,G,47,S
0327_01,Earth,0,TRAPPIST-1e,19.0,0,17.0,0.0,784.0,0.0,2.0,Jasony Ocherman,1,,,
0330_01,Europa,0,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,Bellah Siveduced,1,C,14,S
0330_02,Europa,0,TRAPPIST-1e,32.0,0,247.0,4651.0,0.0,46.0,202.0,,1,C,14,S
0330_03,Europa,0,TRAPPIST-1e,33.0,0,443.0,317.0,0.0,148.0,1260.0,Hekaton Siveduced,0,C,14,S
0331_01,Earth,0,TRAPPIST-1e,25.0,0,0.0,0.0,251.0,0.0,552.0,Lewise Burchard,0,F,72,P
0333_01,Mars,1,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,Phios Melie,1,F,73,P
0334_01,Mars,0,TRAPPIST-1e,29.0,0,5715.0,2.0,211.0,1476.0,0.0,Unfly Mushe,0,F,62,S
0336_01,Earth,0,TRAPPIST-1e,44.0,0,695.0,1.0,16.0,0.0,0.0,Maura Cookson,0,F,74,P
0337_01,Mars,1,55 Cancri e,2.0,0,0.0,0.0,0.0,0.0,0.0,Guanch Perle,1,F,63,S
0337_02,Mars,0,TRAPPIST-1e,19.0,0,417.0,349.0,634.0,3.0,1057.0,Weros Perle,1,F,63,S
0337_03,Mars,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,,1,F,63,S
0338_01,Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Ireen Guerson,1,G,48,S
0340_01,Europa,1,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,Pentard Poille,1,B,10,S
0341_01,Earth,1,PSO J318.5-22,5.0,0,0.0,0.0,0.0,0.0,0.0,Lorian Webstephrey,0,G,57,P
0345_01,Mars,1,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,Berios Racke,0,E,21,S
0346_01,Earth,1,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,Lynney Chanan,1,G,59,P
0348_01,Mars,0,TRAPPIST-1e,22.0,0,142.0,2876.0,202.0,3.0,0.0,Stray Mane,1,D,12,P
0348_02,Mars,0,TRAPPIST-1e,36.0,0,520.0,0.0,1865.0,0.0,0.0,Weet Mane,1,,,
0350_01,Earth,1,PSO J318.5-22,14.0,0,0.0,0.0,0.0,0.0,0.0,Loresa Burchanez,1,G,60,P
0352_01,Mars,0,TRAPPIST-1e,23.0,0,2001.0,0.0,2975.0,0.0,0.0,Hits Strad,0,F,78,P
0355_01,Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Tricky Warrison,1,,,
0357_01,Earth,0,TRAPPIST-1e,41.0,0,,1198.0,0.0,124.0,572.0,Eduard Mcleaney,0,F,65,S
0358_01,Earth,1,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,Ronna Connon,1,G,50,S
0358_02,Earth,1,PSO J318.5-22,32.0,0,0.0,0.0,0.0,0.0,0.0,Dandy Connon,1,G,50,S
0359_01,Earth,0,PSO J318.5-22,26.0,0,148.0,0.0,453.0,0.0,88.0,Celine Popez,0,F,66,S
0360_01,Earth,0,TRAPPIST-1e,15.0,0,358.0,212.0,33.0,0.0,112.0,Elancy Staffersby,0,F,67,S
0361_01,Earth,0,55 Cancri e,33.0,0,0.0,36.0,0.0,280.0,417.0,Virgie Headardyer,1,F,68,S
0365_01,Earth,0,55 Cancri e,,0,0.0,0.0,0.0,685.0,21.0,Dandra Jacostaney,0,G,51,S
0368_01,Mars,0,TRAPPIST-1e,26.0,0,2832.0,107.0,4447.0,15.0,4.0,Resers Perte,0,F,82,P
0368_02,Mars,1,TRAPPIST-1e,61.0,0,0.0,0.0,0.0,0.0,0.0,Batech Perte,1,F,82,P
0369_01,Earth,0,TRAPPIST-1e,24.0,0,0.0,0.0,592.0,177.0,58.0,Veroy Pottonalden,1,G,53,S
0371_01,Mars,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Chrey Dutte,1,F,84,P
0372_01,Earth,0,TRAPPIST-1e,24.0,0,0.0,5.0,0.0,2766.0,0.0,,0,F,85,P
0375_01,Earth,0,TRAPPIST-1e,20.0,0,0.0,0.0,558.0,0.0,230.0,Luzel Vincenton,0,E,22,P
0376_01,Earth,0,TRAPPIST-1e,22.0,0,116.0,0.0,786.0,6.0,0.0,Francy Spentley,1,G,54,S
0377_01,Europa,0,55 Cancri e,63.0,0,0.0,1068.0,0.0,176.0,8188.0,Wezncha Excialing,0,C,15,S
0378_01,Europa,0,55 Cancri e,18.0,0,17.0,215.0,4.0,5132.0,697.0,Bram Pirejus,0,B,11,S
0378_02,Europa,1,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0,Marfak Pirejus,1,B,11,S
0378_03,Europa,0,TRAPPIST-1e,79.0,0,5649.0,235.0,7.0,2579.0,2175.0,Naslon Pirejus,0,B,11,S
0378_04,Europa,1,TRAPPIST-1e,56.0,0,0.0,0.0,0.0,0.0,0.0,Muonons Pirejus,1,B,11,S
0378_05,Europa,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,Polaton Pirejus,1,B,11,S
0378_07,Europa,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,Achib Pirejus,1,B,11,S
0379_01,Earth,0,TRAPPIST-1e,31.0,0,198.0,0.0,591.0,0.0,164.0,Brita Moodson,1,G,63,P
0381_01,Europa,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,Mesatan Mosteraked,1,B,16,P
0381_02,Europa,1,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,Aston Mosteraked,1,B,16,P
0382_01,,0,,23.0,0,348.0,0.0,0.0,4.0,368.0,Blanie Floydendley,0,G,64,P
0383_01,Earth,0,TRAPPIST-1e,28.0,0,82.0,773.0,0.0,3693.0,140.0,Phia Wagnerray,0,G,55,S
0383_02,Earth,1,PSO J318.5-22,34.0,0,0.0,0.0,0.0,0.0,0.0,Evane Wagnerray,0,G,55,S
0384_01,Earth,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,Cliney Simpsonks,1,G,56,S
0384_02,Earth,0,TRAPPIST-1e,14.0,0,3.0,0.0,881.0,25.0,0.0,Ellard Simpsonks,1,G,56,S
0387_01,Earth,1,TRAPPIST-1e,49.0,0,0.0,0.0,0.0,0.0,0.0,Verek Merce,0,G,66,P
0388_01,Earth,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,Fanna Sullones,0,G,57,S
0389_01,Earth,0,TRAPPIST-1e,18.0,0,391.0,44.0,356.0,0.0,0.0,Elanda Savaraldez,0,E,23,P
0391_01,Europa,0,PSO J318.5-22,27.0,1,69.0,5728.0,0.0,0.0,987.0,Dabik Cowsearney,1,C,9,P
0392_01,Earth,0,TRAPPIST-1e,48.0,0,0.0,111.0,0.0,1508.0,0.0,Ward Carreralend,0,E,24,P
0395_01,Europa,0,55 Cancri e,31.0,1,0.0,11003.0,552.0,8157.0,5688.0,Meropus Hervel,0,B,17,P
0395_02,Europa,0,55 Cancri e,61.0,0,1.0,608.0,0.0,3835.0,1.0,Hadyon Hervel,0,B,17,P
0396_01,Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Brinez Robins,1,G,59,S
0397_01,Mars,1,TRAPPIST-1e,45.0,0,0.0,0.0,0.0,0.0,0.0,Graw Mepie,1,F,69,S
0398_01,Mars,0,TRAPPIST-1e,22.0,0,28.0,420.0,36.0,6011.0,3.0,Wales Tité,0,D,13,S
0401_01,Mars,0,TRAPPIST-1e,30.0,1,1056.0,0.0,0.0,0.0,0.0,Luse Pimne,0,D,14,S
0401_02,Mars,0,TRAPPIST-1e,30.0,0,1770.0,0.0,0.0,13.0,0.0,Parney Pimne,0,D,14,S
0402_01,,1,55 Cancri e,32.0,1,0.0,0.0,0.0,0.0,0.0,Teron Sageng,1,D,15,S
0403_01,Mars,0,TRAPPIST-1e,43.0,1,353.0,896.0,0.0,0.0,2.0,Push Wate,1,D,13,P
0405_01,Earth,0,55 Cancri e,17.0,0,177.0,0.0,0.0,310.0,7.0,Denis Flowensley,0,F,89,P
0407_01,Earth,0,TRAPPIST-1e,23.0,0,,21.0,0.0,0.0,1699.0,Dandy Mirez,0,G,69,P
0408_01,Mars,0,TRAPPIST-1e,35.0,0,1134.0,113.0,52.0,0.0,0.0,Cus Ble,0,E,25,P
0409_01,Mars,0,TRAPPIST-1e,31.0,0,0.0,0.0,1116.0,2.0,0.0,Mats Iccle,0,F,71,S
0410_01,Earth,0,55 Cancri e,21.0,0,0.0,150.0,0.0,567.0,0.0,Tyrona Roachoanand,0,F,72,S
0411_01,Earth,0,TRAPPIST-1e,16.0,0,691.0,0.0,101.0,140.0,0.0,Benny Rushorney,0,F,91,P
0413_01,Earth,0,TRAPPIST-1e,18.0,0,0.0,157.0,0.0,352.0,60.0,Elina Steinardson,0,F,92,P
0415_01,Earth,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Iney Pierry,0,G,60,S
0417_01,Europa,1,55 Cancri e,68.0,0,0.0,0.0,0.0,0.0,0.0,Lesatik Poicaptic,1,B,18,P
0417_03,Europa,1,TRAPPIST-1e,59.0,0,0.0,0.0,0.0,0.0,0.0,Enifik Unhearfus,1,B,18,P
0423_01,Europa,0,TRAPPIST-1e,,0,8.0,3584.0,0.0,13.0,57.0,Syrmark Pumbody,1,B,19,P
0425_01,Mars,0,TRAPPIST-1e,37.0,0,1094.0,2.0,26.0,34.0,1.0,Blesh Fiha,0,F,96,P
0425_02,Mars,1,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,Cowns Fiha,1,F,96,P
0425_03,Mars,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,Ree Fiha,1,F,96,P
0428_01,Europa,0,TRAPPIST-1e,29.0,0,0.0,4118.0,0.0,715.0,3139.0,Chargin Chocaters,1,C,16,S
0429_02,Europa,1,55 Cancri e,46.0,0,0.0,0.0,0.0,0.0,0.0,Taurak Ineysive,1,A,5,S
0430_01,Earth,0,TRAPPIST-1e,29.0,0,0.0,1026.0,0.0,16.0,0.0,Eliana Jorden,1,F,75,S
0431_01,Mars,1,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,Fronch Melto,1,F,97,P
0432_01,Mars,0,TRAPPIST-1e,17.0,0,1483.0,10.0,0.0,0.0,0.0,Caper Knike,0,F,76,S
0433_02,Europa,0,TRAPPIST-1e,47.0,0,4.0,891.0,0.0,2962.0,3656.0,Naosura Mormonized,0,B,20,P
0434_01,Mars,1,TRAPPIST-1e,45.0,0,0.0,0.0,0.0,0.0,0.0,Row Pread,1,F,77,S
0435_01,Earth,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,Allie Willynnedy,1,G,62,S
0436_01,Earth,0,55 Cancri e,10.0,0,0.0,0.0,0.0,0.0,0.0,Sallyl Hodes,1,G,63,S
0436_02,Earth,0,PSO J318.5-22,56.0,0,46.0,11.0,0.0,622.0,0.0,Lilace Hodes,0,G,63,S
0437_01,Earth,0,TRAPPIST-1e,39.0,0,382.0,0.0,22.0,467.0,0.0,Lynnee Oneiles,0,F,78,S
0441_01,Earth,0,55 Cancri e,32.0,0,0.0,0.0,0.0,722.0,0.0,Loree Hahnstonsen,0,F,79,S
0442_01,Earth,0,TRAPPIST-1e,35.0,0,7.0,1043.0,0.0,0.0,0.0,Elica Armstromez,0,F,98,P
0444_01,Mars,0,TRAPPIST-1e,32.0,1,2484.0,429.0,102.0,0.0,0.0,Camonk Curte,0,D,15,P
0444_02,,0,TRAPPIST-1e,26.0,1,1869.0,0.0,136.0,0.0,0.0,Colal Curte,0,F,99,P
0445_01,Earth,0,TRAPPIST-1e,25.0,0,1352.0,0.0,0.0,24.0,799.0,Loria Marshopper,0,F,80,S
0445_02,,0,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,77.0,715.0,Rice Marshopper,0,E,25,S
0446_01,Europa,1,55 Cancri e,22.0,0,0.0,0.0,0.0,0.0,0.0,Hadira Singmage,1,B,21,P
0447_01,Earth,0,TRAPPIST-1e,22.0,0,9.0,0.0,795.0,0.0,0.0,Ferry Mcclayton,1,F,81,S
0448_01,Earth,0,TRAPPIST-1e,24.0,0,757.0,0.0,0.0,32.0,0.0,Elara Hoppernardy,0,E,27,P
0448_02,Earth,1,PSO J318.5-22,32.0,0,0.0,0.0,0.0,0.0,0.0,,1,G,71,P
0449_01,Earth,1,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,Nathy Moongton,1,G,64,S
0452_01,Mars,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,Swafox Ecart,1,E,26,S
0453_01,Europa,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,Aldun Taptiritty,1,B,14,S
0453_02,Europa,1,55 Cancri e,34.0,0,0.0,0.0,0.0,0.0,0.0,Minopus Taptiritty,1,,,
0453_03,Europa,1,TRAPPIST-1e,74.0,0,0.0,0.0,0.0,0.0,0.0,Wezena Taptiritty,1,B,14,S
0454_01,Europa,0,55 Cancri e,28.0,1,5.0,4288.0,0.0,745.0,5.0,Tabius Geoconne,1,B,15,S
0454_02,Europa,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Etair Fushausive,1,B,15,S
0454_03,Europa,1,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,Hallux Geoconne,1,B,15,S
0456_01,Earth,0,TRAPPIST-1e,55.0,0,210.0,185.0,188.0,59.0,73.0,Lulah Hinetthews,0,F,83,S
0457_01,Earth,0,PSO J318.5-22,19.0,0,0.0,0.0,747.0,26.0,0.0,Leonyl Poperez,1,G,72,P
0457_02,Earth,1,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,Sallyl Poperez,0,G,72,P
0457_03,Earth,0,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,Joela Poperez,0,G,72,P
0458_01,Europa,1,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,Zanin Bedectical,1,D,16,S
0461_01,Earth,0,PSO J318.5-22,31.0,0,0.0,869.0,0.0,0.0,0.0,Shany Yorkland,1,E,27,S
0461_03,Earth,0,55 Cancri e,1.0,0,0.0,0.0,0.0,0.0,0.0,Len Yorkland,1,G,66,S
0463_02,Mars,0,TRAPPIST-1e,14.0,0,928.0,852.0,81.0,0.0,0.0,Flamal Staf,0,F,100,P
0465_01,Earth,0,TRAPPIST-1e,19.0,0,4.0,10.0,0.0,1178.0,428.0,Deandy Chaellerty,0,E,28,P
0465_02,Earth,0,TRAPPIST-1e,,0,0.0,654.0,22.0,146.0,4.0,Kyley Chaellerty,1,E,28,P
0466_01,Earth,0,TRAPPIST-1e,36.0,0,0.0,0.0,863.0,1.0,1.0,Aude Beachez,0,F,101,P
0468_01,Earth,1,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,Haryn Wynneyerson,0,,,
0470_02,,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,Jurs Binie,1,F,86,S
0471_01,Europa,0,TRAPPIST-1e,16.0,0,0.0,45.0,2.0,5183.0,170.0,Astab Fuelisent,0,B,22,P
0471_02,Europa,0,55 Cancri e,30.0,0,0.0,7972.0,0.0,0.0,4.0,Izarino Fuelisent,1,B,22,P
0474_01,Earth,1,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,Nicey Chardst,1,G,69,S
0476_03,Mars,1,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,Beah Chiff,1,F,103,P
0477_01,Earth,0,TRAPPIST-1e,22.0,0,0.0,5.0,0.0,1619.0,0.0,Benny Moongton,0,E,30,P
0480_01,Earth,0,TRAPPIST-1e,27.0,0,,34.0,23.0,0.0,275.0,Chrisa Mcdanield,0,G,74,P
0481_01,Earth,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,Gera Peckerson,1,G,70,S
0482_01,Earth,0,TRAPPIST-1e,27.0,0,0.0,118.0,0.0,5.0,665.0,Anny Mallerez,0,E,28,S
0482_02,Earth,0,TRAPPIST-1e,28.0,0,0.0,14.0,0.0,0.0,615.0,Isaacy Mallerez,0,F,88,S
0485_01,Europa,0,55 Cancri e,21.0,0,0.0,33.0,0.0,3348.0,55.0,Furudah Unloweedic,0,B,17,S
0487_01,Europa,0,TRAPPIST-1e,39.0,0,172.0,1794.0,12.0,4303.0,246.0,Sadirak Obeaded,0,C,19,S
0490_01,Earth,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,Hanne Kirklander,1,G,71,S
0498_01,Europa,1,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,Batomam Preent,1,,,
0499_01,Mars,1,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,Eclass Meake,1,F,89,S
0499_02,Mars,0,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Yogark Meake,0,E,29,S
0500_01,Mars,0,55 Cancri e,21.0,0,513.0,0.0,1749.0,82.0,0.0,Ots Cakie,1,D,19,P
0501_01,Europa,0,TRAPPIST-1e,42.0,0,0.0,929.0,967.0,0.0,481.0,Hadirk Spedlybood,0,E,32,P
0502_01,Mars,0,TRAPPIST-1e,22.0,0,10.0,0.0,817.0,471.0,0.0,Pigars Swell,0,,,
0503_01,Mars,0,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0,Gal Fone,1,F,90,S
0503_02,Mars,0,TRAPPIST-1e,43.0,0,1821.0,0.0,47.0,29.0,0.0,Torms Fone,0,F,90,S
0503_03,Mars,0,TRAPPIST-1e,42.0,0,1246.0,35.0,16.0,0.0,0.0,Pios Fone,0,E,31,S
0504_02,Europa,1,55 Cancri e,54.0,0,0.0,0.0,0.0,0.0,0.0,Mirfar Unpasine,1,B,19,S
0504_03,Europa,1,,24.0,0,0.0,0.0,0.0,0.0,0.0,Sterops Unpasine,1,B,19,S
0504_04,Europa,0,TRAPPIST-1e,64.0,0,0.0,1737.0,11.0,401.0,752.0,Tauria Unpasine,0,B,19,S
0504_05,Europa,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,Azharga Unpasine,1,B,19,S
0504_06,,1,55 Cancri e,53.0,0,0.0,0.0,0.0,0.0,0.0,Alheneb Unpasine,1,B,19,S
0507_01,Earth,0,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,Kylen Mccarry,1,G,74,S
0512_02,Europa,1,TRAPPIST-1e,55.0,0,0.0,0.0,0.0,0.0,0.0,Ankalik Nateansive,1,D,18,S
0513_01,Earth,1,PSO J318.5-22,21.0,0,0.0,0.0,0.0,0.0,0.0,Rayley Blandez,1,G,78,P
0516_01,Europa,0,55 Cancri e,55.0,0,113.0,2492.0,41.0,0.0,2376.0,Vindem Eneurordry,0,A,6,S
0517_01,Earth,0,TRAPPIST-1e,,0,1445.0,0.0,1.0,2.0,73.0,Jandy Kimons,0,F,109,P
0518_01,,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,Soyos Parta,1,F,92,S
0523_01,Earth,0,TRAPPIST-1e,35.0,0,553.0,213.0,1733.0,0.0,6.0,Helley Joyneidez,1,E,33,S
0525_01,Earth,1,TRAPPIST-1e,47.0,0,0.0,0.0,0.0,0.0,0.0,Wenise Mirezavis,1,,,
0527_01,Mars,0,55 Cancri e,,0,1172.0,11.0,3.0,0.0,4.0,Supce Stité,0,F,93,S
0527_02,Mars,1,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,Llat Stité,1,F,93,S
0528_01,Europa,0,TRAPPIST-1e,46.0,0,0.0,1119.0,0.0,3427.0,6595.0,Alasmon Stiven,0,C,17,P
0531_01,Earth,1,55 Cancri e,1.0,0,0.0,0.0,0.0,0.0,0.0,Estine Alentonway,0,G,82,P
0531_02,Earth,1,55 Cancri e,,0,0.0,0.0,0.0,0.0,0.0,Darley Alentonway,1,G,82,P
0533_01,Mars,0,TRAPPIST-1e,33.0,0,20.0,0.0,384.0,557.0,0.0,Tops Stike,0,D,21,P
0534_01,Europa,0,TRAPPIST-1e,34.0,0,98.0,715.0,29.0,5732.0,1902.0,Asellux Parbage,0,B,23,P
0534_02,Europa,0,TRAPPIST-1e,49.0,0,3573.0,1308.0,316.0,641.0,25.0,Weia Parbage,0,B,23,P
0537_01,Earth,0,TRAPPIST-1e,22.0,0,0.0,5.0,0.0,320.0,352.0,Kylen Staffersby,0,G,83,P
0539_03,,1,55 Cancri e,30.0,0,0.0,0.0,0.0,0.0,0.0,Alderak Nalanet,1,C,18,P
0539_04,Europa,1,TRAPPIST-1e,49.0,0,0.0,0.0,0.0,0.0,0.0,Betenif Nalanet,1,C,18,P
0539_05,Europa,0,TRAPPIST-1e,38.0,0,0.0,1793.0,479.0,9.0,4987.0,Mardyon Nalanet,0,C,18,P
0540_01,Mars,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,Jell Conie,1,F,95,S
0542_01,Earth,0,TRAPPIST-1e,26.0,0,9.0,0.0,0.0,0.0,878.0,Landa Ments,0,G,84,P
0545_01,Earth,0,TRAPPIST-1e,23.0,0,59.0,0.0,0.0,681.0,0.0,Kaye Sextones,0,F,111,P
0548_01,Earth,0,TRAPPIST-1e,24.0,0,0.0,86.0,704.0,0.0,1.0,Kariel Webstes,1,E,36,S
0549_02,Mars,1,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,Guans Watte,1,F,98,S
0551_01,Earth,0,TRAPPIST-1e,42.0,0,126.0,0.0,266.0,445.0,12.0,Stene Bradlerson,0,G,80,S
0552_01,Europa,1,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,Minkab Brathful,1,C,21,S
0553_01,Europa,1,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0,Tope Valindle,1,C,19,P
0553_02,Europa,0,TRAPPIST-1e,37.0,0,0.0,6506.0,0.0,764.0,0.0,Gluinol Valindle,1,C,19,P
0555_01,Europa,1,55 Cancri e,61.0,0,0.0,0.0,0.0,0.0,0.0,Alraixa Graciansus,1,C,20,P
0555_02,Europa,0,TRAPPIST-1e,33.0,0,0.0,165.0,1.0,2525.0,0.0,Alhain Graciansus,0,C,20,P
0556_01,Earth,0,TRAPPIST-1e,19.0,0,0.0,1428.0,0.0,1.0,19.0,Jilla Rames,1,F,100,S
0559_01,Earth,0,PSO J318.5-22,21.0,0,0.0,12.0,580.0,0.0,79.0,Margia Harmond,0,F,102,S
0560_02,Earth,0,PSO J318.5-22,12.0,0,0.0,0.0,0.0,0.0,0.0,Tonyn Hortez,1,G,81,S
0560_03,,0,TRAPPIST-1e,44.0,0,1440.0,293.0,74.0,32.0,0.0,Annah Josey,1,F,103,S
0561_01,Earth,0,TRAPPIST-1e,22.0,0,0.0,0.0,332.0,442.0,0.0,Jessa Flemaney,0,G,82,S
0564_01,Europa,1,55 Cancri e,32.0,0,0.0,0.0,0.0,0.0,0.0,Bath Dinsprody,1,B,24,P
0564_02,Europa,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,Taura Dinsprody,1,B,24,P
0564_03,Europa,0,,28.0,0,0.0,410.0,2.0,1354.0,3695.0,Aldibi Dinsprody,0,B,24,P
0565_01,Mars,0,TRAPPIST-1e,31.0,0,697.0,0.0,612.0,0.0,0.0,Cines Ble,0,F,115,P
0566_01,Mars,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,Muls Mish,1,E,37,S
0567_01,Earth,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,Jeron Munozanson,1,G,83,S
0568_02,Europa,1,55 Cancri e,,0,0.0,0.0,0.0,0.0,0.0,Pentard Baciffhaut,1,D,20,S
0569_01,Earth,0,TRAPPIST-1e,23.0,0,0.0,334.0,310.0,0.0,0.0,Tin Merce,1,F,116,P
0570_01,Europa,0,TRAPPIST-1e,36.0,1,530.0,5085.0,1.0,146.0,872.0,Chard Tramsor,1,C,22,S
0571_01,Europa,1,55 Cancri e,22.0,0,0.0,0.0,0.0,0.0,0.0,Branev Ousious,1,C,21,P
0571_02,Europa,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,Alchium Ousious,0,C,21,P
0571_05,Europa,1,55 Cancri e,16.0,0,0.0,0.0,0.0,0.0,0.0,Polam Ousious,1,C,21,P
0571_06,Europa,0,TRAPPIST-1e,55.0,0,0.0,1542.0,0.0,1814.0,1568.0,Hasich Ousious,0,C,21,P
0571_07,Europa,1,TRAPPIST-1e,55.0,0,0.0,0.0,0.0,0.0,0.0,Isoton Ousious,1,C,21,P
0572_01,Earth,0,TRAPPIST-1e,19.0,0,1911.0,0.0,21.0,854.0,0.0,Lesley Lamberguson,0,F,105,S
0573_01,Earth,0,TRAPPIST-1e,,0,14.0,809.0,25.0,54.0,0.0,Deandy Dickley,0,F,117,P
0575_01,Europa,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Minoton Bootty,1,E,34,P
0576_01,Earth,0,,21.0,0,0.0,0.0,625.0,110.0,0.0,Melice Herry,0,F,107,S
0577_01,Earth,0,TRAPPIST-1e,65.0,0,0.0,0.0,521.0,105.0,0.0,Gwendy Holson,0,G,86,P
